ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_LE19_T1
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     09/11/1998              0            313     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   186.63833600    50.65605200     0.00000000     1.00000000     2.91319200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    22.90357800    15.10784700     4.18709200     2.60771000     1.56985600     1.85203400     2.42793300     0.39694200     0.42625000     0.46000000     0.44000000     0.40000000     0.41000000     0.38000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   186.63833600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    79.38844300    85.24990800    92.00000000   132.00000000   120.00000000   123.00000000   114.00000000         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    24.37775600    23.63984100    22.97839500    22.11924000    21.40546800    20.82129500    20.35145000      1.00000000
     10/11/1998              0            314     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   183.50355500    51.08354200     0.00000000     1.00000000     2.89751800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    23.16928700    15.06042400     4.16958000     2.65987100     1.62888700     1.91031700     2.48517900     0.38481800     0.42720400     0.45549600     0.44000000     0.40000000     0.41000000     0.38000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   183.50355500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.96360800    85.44083400    91.09912100   132.00000000   120.00000000   123.00000000   114.00000000         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    24.40393300    23.66154500    22.99597400    22.13132700    21.41292600    20.82497000    20.35213900      1.00000000
     11/11/1998              1            315     1.99900000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   180.46496600    51.46296300     0.00000000     1.00000000     2.88232500     0.00000000     0.00000000     0.00000000     0.00274900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    10.02000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    30.00000000        0.01558800        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     7.30678600     0.61631800     1.61193100     0.00000000     0.00000000     0.00000000     0.00000000    30.00000000    23.47459400    14.98350400     4.14516100     2.69642900     1.67456300     1.95743200     2.53127700     0.37346600     0.42691800     0.45194000     0.44000000     0.40000000     0.41000000     0.38000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   180.46496600     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    74.69321400    85.38368200    90.38806900   132.00000000   120.00000000   123.00000000   114.00000000         0.00000000        0.00000000     0.00000000     0.00000000    15.32000000    25.03612700    24.24455100    23.53342800    22.60682500    21.83347300    21.19688800    20.68109300      1.00000000
     12/11/1998              2            316     2.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   179.02540600    51.77639800     0.00000000     1.00000000     2.87512700     0.00000000     0.00000000     0.00000000     0.00262200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    10.47000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    57.00000000        0.05627400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     7.98481800     0.79116800     2.19860100     0.00000000     0.00000000     0.00000000     0.00000000    57.00000000    23.79147900    14.89376400     4.10367600     2.71884300     1.70718100     1.99318500     2.56827600     0.37007600     0.42604400     0.44900700     0.44000000     0.40000000     0.41000000     0.38000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   179.02540600     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    74.01518200    85.20883200    89.80139900   132.00000000   120.00000000   123.00000000   114.00000000         0.00000000        0.00000000     0.00000000     0.00000000    15.77000000    24.84601400    24.06830400    23.36969800    22.45969200    21.70073300    21.07672500    20.57200800      1.00000000
     13/11/1998              3            317     2.59604600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   177.91751100    52.02959800     0.00000000     1.00000000     2.86958800     0.00000000     0.00000000     0.00000000     0.01750800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     9.21000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.35087700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    84.00000000        0.12221400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     8.35450700     1.02796200     2.70001200     0.00000000     0.00000000     0.00000000     0.00000000    84.00000000    24.10681500    14.79925800     4.04576100     2.73083900     1.72947200     2.01958200     2.59787100     0.36822700     0.42486000     0.44650000     0.44000000     0.40000000     0.41000000     0.38000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   177.91751100     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    73.64549300    84.97203800    89.29998800   132.00000000   120.00000000   123.00000000   114.00000000         0.00000000        0.00000000     0.00000000     0.00000000    14.51000000    24.28630300    23.55061000    22.89049100    22.03230700    21.31894500    20.73515900    20.26600800      1.00000000
     14/11/1998              4            318     3.00000000    20.00000000     2.99800000     2.00000000     0.99800000     1.00000000     1.00000000     0.00000000     0.00000000     0.03550000     0.05546000     0.01996000     0.00300000     0.03250000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.00000000     0.00200000     0.00000000   185.94174200    52.04968600     1.50000000     1.00000000     2.90970900     2.00000000     0.00000000     0.00000000     0.08008800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.02250000     0.00000000     0.00000000      0.00000000     0.00000000    13.61500000     0.00200000     0.00004000     0.00004000     0.00200000     0.00000000     0.00000000     0.23809500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   111.00000000        0.21340600        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.02250000     0.02250000     0.02250000     0.00000000     2.49654400    -0.09002700     1.65174100     0.00000000     0.00000000     0.00000000     0.00000000   111.00000000    23.40295800    15.30497900     4.19943800     2.73582000     1.74507200     2.04000100     2.62141300     0.39751700     0.43045000     0.45174100     0.44000000     0.40000000     0.41000000     0.38000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50000000     0.04500000   185.94174200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    79.50345600    86.09002700    90.34825900   132.00000000   120.00000000   123.00000000   114.00000000         0.02250000        0.00000000     0.00080000     0.00080000    17.80000000    24.57117700    23.82907700    23.16066400    22.28708500    21.55555900    20.95165400    20.46119700      1.00000000
     15/11/1998              5            319     3.13517100    20.27683100     3.05137000     2.02768000     1.02368700     1.02751800     1.00016500     0.00000000     0.00000000     0.04691200     0.06683200     0.01992000     0.00528300     0.04162900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.33207300     0.00385700     0.00000000   182.96798700    52.19222600     1.36985600     1.00000000     2.89484000     3.85684800     0.00000000     0.05536600     0.16453700     0.02220700     0.02768300     0.00185700     0.00000000     0.00228300     0.00912900     0.00000000     0.00000000      0.00228300     0.00000000    13.23254300     0.00399600     0.00008000     0.00008000     0.00399600     0.00000000     0.00000000     0.18018000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   138.00000000        0.32985200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00540000     0.01141200     0.01141200     0.03391200     0.00540000     4.63501700     0.23950200     2.15207700     0.00000000     0.00000000     0.00000000     0.00000000   138.00000000    23.67343300    15.18456000     4.15051200     2.73245400     1.75543600     2.05584100     2.63998800     0.38679800     0.42880200     0.44924000     0.44000000     0.40000000     0.41000000     0.38000000     0.00540000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50366400     0.02265800   182.96798700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    77.35958100    85.76049800    89.84792300   132.00000000   120.00000000   123.00000000   114.00000000         0.01124600        0.00016600     0.00154200     0.00154200    17.80000000    25.48940100    24.67806400    23.94542500    22.98421500    22.17463500    21.50132000    20.94922100      1.00000000
     16/11/1998              6            320     3.26058000    20.80432800     3.15482200     2.08043000     1.07438900     1.07971200     1.00072100     0.00000000     0.00000000     0.05297400     0.07285400     0.01988000     0.00786000     0.04511400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.65481800     0.00581400     0.00000000   181.52056900    52.38114900     1.35196700     1.00000000     2.88760300     5.81364600     0.00000000     0.10550000     0.30441700     0.04245400     0.05275000     0.00195700     0.00000000     0.00257700     0.00348600     0.00000000     0.00000000      0.00257700     0.00000000    12.54093400     0.00604300     0.00012000     0.00012000     0.00604300     0.00000000     0.00000000     0.14492800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   165.00000000        0.47155100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.01151000     0.00606200     0.00606200     0.03997400     0.01151000     5.28096000     0.56088300     2.62606800     0.00000000     0.00000000     0.00000000     0.00000000   165.00000000    24.01019900    15.07648800     4.09950100     2.71216100     1.76103500     2.06724900     2.65451500     0.38353800     0.42719600     0.44687000     0.44000000     0.40000000     0.41000000     0.38000000     0.01151000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51535000     0.01176300   181.52056900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.70752700    85.43911700    89.37393200   132.00000000   120.00000000   123.00000000   114.00000000         0.00570100        0.00036100     0.00232300     0.00232300    17.80000000    25.87515100    25.03566900    24.27658700    23.27878200    22.43609800    21.73293900    21.15402800      1.00000000
     17/11/1998              7            321     3.37548000    21.47689100     3.28718600     2.14769000     1.13949700     1.14588100     1.00180800     0.00000000     0.00000000     0.05673900     0.07658000     0.01984000     0.01085200     0.04588800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.96069500     0.00820500     0.00000000   180.40078700    52.62138700     1.32254200     1.00000000     2.88200400     8.20504200     0.00000000     0.13451300     0.50893400     0.05416700     0.06725600     0.00239100     0.00000000     0.00299200     0.00077400     0.00000000     0.00000000      0.00299200     0.00000000    11.49000000     0.00819200     0.00016000     0.00016000     0.00819200     0.00000000     0.00000000     0.12121200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000        0.63850300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.01352300     0.00376500     0.00376500     0.04373900     0.01352300     5.64732400     0.89014400     3.04821800     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000    24.39576100    14.97715700     4.05240900     2.69237900     1.76274300     2.07520800     2.66572800     0.38169600     0.42554900     0.44475900     0.44000000     0.40000000     0.41000000     0.38000000     0.01352300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53048400     0.00709800   180.40078700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.33915700    85.10985600    88.95178200   132.00000000   120.00000000   123.00000000   114.00000000         0.00333300        0.00043300     0.00327700     0.00327700    16.79000000    26.79662900    25.88993500    25.06816300    23.98423200    23.06415600    22.29156300    21.65044800      1.00000000
     18/11/1998              8            322     3.47598000    22.23629200     3.43678700     2.22363000     1.21315800     1.22010900     1.00352000     0.00000000     0.00000000     0.05973700     0.07953800     0.01980100     0.01384900     0.04588800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.24093800     0.01095200     0.00000000   179.45382700    52.89508800     1.26449000     1.00000000     2.87726900    10.95241800     0.00000000     0.15188000     0.79007200     0.06124000     0.07594000     0.00274700     0.00000000     0.00299800     0.00000000     0.00000000     0.00000000      0.00299800     0.00000000    10.05000000     0.01047100     0.00019900     0.00019900     0.01047100     0.00000000     0.00000000     0.10416700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000        0.77934300        0.02424500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.01281500     0.00299800     0.00299800     0.04673700     0.01281500     5.88826800     1.21434000     3.43073300     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000    24.81330300    14.88838900     4.00904800     2.67332700     1.75673400     2.08005300     2.67423700     0.38049500     0.42392800     0.44284600     0.44000000     0.40000000     0.41000000     0.38000000     0.01281500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53750200     0.00557700   179.45382700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.09891500    84.78566000    88.56926700   132.00000000   120.00000000   123.00000000   114.00000000         0.00257900        0.00041800     0.00437100     0.00437100    15.35000000    27.64009700    26.67207000    25.79303200    24.63031400    23.63934100    22.80305900    22.10481300      1.00000000
