ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE3_T3
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()
     09/01/1997              1              9     1.99900000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    40.26396200    11.14609400     0.00000000     1.00000000     3.22709800     0.00000000     0.00000000     0.00000000     0.00137100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    11.20000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    15.00000000        0.00779400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     2.64168200     4.40253100    37.88467000    32.01629300    32.39085800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000    15.00000000     0.15541400     0.08737800     0.16225000     0.20662700     1.10336500     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.39358300     0.37597500     0.27057700     0.29991900     0.26804600     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    40.26396200     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    39.35831800    37.59746900    54.11533000    59.98370700    53.60914200    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00000000        0.00000000     0.00000000     0.00000000
     10/01/1997              2             10     2.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    36.18302200    11.29404600     0.00000000     1.00000000     3.18576600     0.00000000     0.00000000     0.00000000     0.00104400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    10.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    42.00000000        0.06110700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     6.64500400     4.58484300    37.77297200    32.03240200    32.38175200    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000    42.00000000     0.22378900     0.10091400     0.18908200     0.24552600     1.10367600     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.35355000     0.37415200     0.27113500     0.29983800     0.26809100     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    36.18302200     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    35.35499600    37.41515700    54.22702800    59.96759800    53.61824800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00000000        0.00000000     0.00000000     0.00000000
     11/01/1997              3             11     2.79750000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    33.68738600    11.43965100     0.00000000     1.00000000     3.16030700     0.00000000     0.00000000     0.00000000     0.01866400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     9.15000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.23809500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    69.00000000        0.16492600        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     9.01112700     4.81478500    37.66568800    32.04832800    32.37268100    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000    69.00000000     0.30800300     0.10604900     0.21336400     0.27704500     1.10413100     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.32988900     0.37185200     0.27167200     0.29975800     0.26813700     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000    33.68738600     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    32.98887300    37.18521500    54.33431200    59.95167200    53.62731900    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00000000        0.00000000     0.00000000     0.00000000
     12/01/1997              4             12     3.00000000    20.00000000     2.95973600     2.00000000     0.99800000     0.96173600     1.00000000     0.00000000     0.00000000     0.01368700     0.03353900     0.01996000     0.00271200     0.01086700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.00000000     0.00192300     0.00007700    31.71304500    11.56815300     1.40977200     1.00000000     3.14008400     2.00000000     0.07652700     0.00000000     0.06822700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00086700     0.00000000     0.00000000      0.00000000     0.00007700     9.70000000     0.04026400     0.00014800     0.00004000     0.00200000     0.03826400     0.00010800     0.14492800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    96.00000000        0.31925200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00068700     0.00068700     0.00068700     0.00000000    10.83509300     5.06114600    37.56299200    32.06407500    32.36364400    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000    96.00000000     0.39392300     0.10190900     0.23504000     0.30149200     1.10472900     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.31164900     0.36938900     0.27218500     0.29968000     0.26818200     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01526400     0.04500000    31.71304500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.16490700    36.93885400    54.43700800    59.93592500    53.63635600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00068700        0.00000000     0.00076900     0.00080000
     13/01/1997              5             13     3.14090000    20.14352600     2.94260500     2.01435000     1.01035700     0.93199400     1.00025400     0.00000000     0.00000000     0.01459600     0.03429300     0.01992000     0.00244400     0.01192900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.23658500     0.00473200     0.00029900    30.02533000    11.67056400     0.51654100     1.00000000     3.12274900     5.03122600     0.29912400     0.02870500     0.15098000     0.01153600     0.01435300     0.00303100     0.00000000     0.00005000     0.00106100     0.00000000     0.00000000      0.00005000     0.00022300     9.25000000     0.08610000     0.00030300     0.00008000     0.00399600     0.08210400     0.00022300     0.10416700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   123.00000000        0.44951500        0.04777600        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00175400     0.00090900     0.00090900     0.00159600     0.00175400    12.36250300     5.31129500    37.46482800    32.07964700    32.35463700    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   123.00000000     0.47749900     0.08281600     0.25411900     0.31960300     1.10546700     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.29635700     0.36688700     0.27267600     0.29960200     0.26822700     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00175400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.02031500     0.04475100    30.02533000     1.00000000     1.00000000     1.00000000     0.49382300     1.00000000    29.63574200    36.68870500    54.53517200    59.92035300    53.64536300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00090600        0.00000300     0.00189100     0.00201000
     14/01/1997              6             14     3.21940000    20.33501500     2.96277300     2.03350000     1.02748500     0.93452100     1.00076700     0.00000000     0.00000000     0.01539400     0.03499800     0.01988000     0.00310800     0.01200900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.46219500     0.00628100     0.00040700    28.52615000    11.75828000     0.49483200     1.00000000     3.10732000     6.68885400     0.40740400     0.03829800     0.19001200     0.04916700     0.01914900     0.00165800     0.00000000     0.00076000     0.00008000     0.00000000     0.00000000      0.00076000     0.00010800     7.85000000     0.10423000     0.00039600     0.00012000     0.00601700     0.09821400     0.00027600     0.08130100     0.08130100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   150.00000000        0.56568500        0.16583100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00316900     0.00079800     0.00079800     0.00239400     0.00316900    13.69969900     5.55923100    37.37102900    32.09505100    32.34566500    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   150.00000000     0.55130800     0.06689300     0.27067800     0.33199900     1.10634100     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.28297300     0.36440600     0.27314500     0.29952500     0.26827200     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00299200     0.00017800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01811100     0.04405500    28.52615000     1.00000000     1.00000000     1.00000000     0.45505700     1.00000000    28.29731000    36.44059000    54.62897100    59.90494900    53.65433500    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00079200        0.00000600     0.00250900     0.00267200
     15/01/1997              7             15     3.29890000    20.55558100     2.98906500     2.05556000     1.04748600     0.93999400     1.00158400     0.00000000     0.00000000     0.01614700     0.03564800     0.01984000     0.00378800     0.01201900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.65365900     0.00777200     0.00053800    27.16299200    11.83302000     0.48741300     1.00000000     3.09327200     8.30998300     0.53776400     0.04411300     0.25703300     0.07026400     0.02205700     0.00162100     0.00000000     0.00079200     0.00001000     0.00000000     0.00000000      0.00079200     0.00013000     7.95000000     0.12205100     0.00050000     0.00016000     0.00807200     0.11398000     0.00034000     0.06178500     0.06666700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   177.00000000        0.67916400        0.33945400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00448400     0.00075300     0.00075300     0.00314700     0.00448400    14.90205400     5.80205900    37.28138700    32.11029100    32.33672700    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   177.00000000     0.61599600     0.05340200     0.28486100     0.34035100     1.10735000     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.27094800     0.36196600     0.27359300     0.29944900     0.26831600     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00310700     0.00137700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01727300     0.04361500    27.16299200     1.00000000     1.00000000     1.00000000     0.44181000     1.00000000    27.09483900    36.19656400    54.71861300    59.88970900    53.66327300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00074600        0.00000700     0.00310400     0.00331800
     16/01/1997              8             16     3.37140000    20.81436700     3.03872700     2.08144000     1.07127000     0.96465900     1.00279800     0.00000000     0.00000000     0.01883000     0.03829100     0.01980100     0.00578800     0.01270200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.84756100     0.00966200     0.00053800    50.84534500    11.90207900     0.59907800     1.00000000     3.31323500    10.19974000     0.53776400     0.05175700     1.21595800     0.09001800     0.02587900     0.00189000     0.00000000     0.00200000     0.00068300     0.00000000     0.00000000      0.00200000     0.00000000     7.25000000     0.12414600     0.00053900     0.00019900     0.01016700     0.11398000     0.00034000     0.05649700     0.05649700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   204.00000000        0.79111100        0.55304200        0.00228000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00451000     0.00268300     0.00268300     0.00583000     0.00451000     1.84976600    -1.45602000    33.90773800    32.12084200    32.32781600    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   204.00000000     0.55478300     0.14607400     0.31546100     0.34620800     1.10849100     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.40147100     0.43454600     0.29046100     0.29939600     0.26836100     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00309500     0.00141500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06141800     0.04367800    50.84534500     1.00000000     1.00000000     1.00000000     0.64121000     1.00000000    40.14714100    43.45460500    58.09226200    59.87915800    53.67218400    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00267800        0.00000500     0.00385700     0.00407200
     17/01/1997              9             17     3.49111900    21.48715900     3.17114300     2.14872000     1.13640700     1.02804300     1.00669300     0.00000000     0.00000000     0.02294100     0.04236300     0.01976100     0.00808300     0.01451800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.02439000     0.01161600     0.00053800    46.56089400    11.96160900     0.69586600     1.00000000     3.26702000    12.15389900     0.53776400     0.13455800     1.52340500     0.10414800     0.06727900     0.00195400     0.00000000     0.00229500     0.00181600     0.00000000     0.00000000      0.00229500     0.00000000    11.97193000     0.12628900     0.00057900     0.00023900     0.01230900     0.11398000     0.00034000     0.04902000     0.04902000     0.06956900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   223.15941400        0.86994400        0.66091000        0.03286400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.01494800     0.00411100     0.00411100     0.00994100     0.01494800     5.71104800    -0.36904100    33.23296000    32.13025700    32.31892800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   223.15941400     0.62082700     0.12126300     0.32954100     0.34915600     1.10976200     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.36281500     0.42361500     0.29383500     0.29934900     0.26840500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00743800     0.00751000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.09984900     0.04117700    46.56089400     1.00000000     1.00000000     1.00000000     0.81404700     1.00000000    36.28151300    42.36153000    58.76704000    59.86974300    53.68107200    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00409600        0.00001600     0.00463600     0.00485000
     18/01/1997             10             18     3.59361900    21.97299800     3.26603800     2.19730000     1.18271800     1.07329000     1.01003000     0.00000000     0.00000000     0.02618100     0.04556300     0.01972200     0.01203300     0.01380800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.31638900     0.01556600     0.00053800    44.02875500    12.02942900     0.77304000     1.00000000     3.24009600    16.10376300     0.53776400     0.09716800     1.58617300     0.05562800     0.04858400     0.00395000     0.00000000     0.00395000     0.00000000     0.00000000     0.00000000      0.00395000     0.00000000    10.25000000     0.12856200     0.00061800     0.00027800     0.01458200     0.11398000     0.00034000     0.04481100     0.04481100     0.06644000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   243.17532800        0.95191800        0.76560300        0.08649400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00156800     0.00324000     0.00324000     0.01318100     0.00156800     7.85867700     0.34927700    32.91256300    32.13909100    32.31006200    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   243.17532800     0.69815700     0.10279400     0.33654400     0.34971500     1.11115900     0.57970000     1.62816000     2.48412000     2.38708000     2.35200000     0.34140600     0.41649900     0.29543700     0.29930500     0.26845000     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.00069500     0.00087100     0.00000200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.08112700     0.03993800    44.02875500     1.00000000     1.00000000     1.00000000     0.95185700     1.00000000    34.14062900    41.64985300    59.08743300    59.86090900    53.68993800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00323800        0.00000200     0.00620700     0.00642100
